RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
102001,0,United States,country,,234934.0,234379.0,234533.0,236022.0,236418.0,237515.0,237762.0,240405.0,242483.0,244506.0,245341.0,245653.0,246361.0,247528.0,249709.0,251697.0,252763.0,253824.0,255715.0,258970.0,260207.0,257668.0,254498.0,257263.0,264423.0,273767.0,279896.0,284738.0,286843.0,287518.0,289696.0,293678.0,300571.0,306115.0,310871.0,313062.0,315720.0,318369.0,322052.0,325236.0,327494.0,328397.0,332028.0,338283.0,347799.0,354830.0,357190.0,353697.0,348490.0,344324.0,341428.0,337950.0
394913,1,"New York, NY",msa,NY,405732.0,412196.0,410392.0,412517.0,405602.0,406682.0,406620.0,406945.0,406529.0,405689.0,407040.0,409521.0,408741.0,408820.0,411432.0,416476.0,420840.0,421693.0,425559.0,427710.0,432083.0,431334.0,429361.0,424380.0,424786.0,431017.0,445834.0,460486.0,470082.0,471829.0,474904.0,478265.0,486541.0,492839.0,500469.0,505240.0,508436.0,513462.0,517164.0,518792.0,517927.0,517804.0,520814.0,527445.0,536443.0,544416.0,550947.0,556501.0,561251.0,559215.0,552276.0,545577.0
753899,2,"Los Angeles, CA",msa,CA,631220.0,627659.0,629331.0,630362.0,628890.0,624679.0,621874.0,625054.0,629005.0,629144.0,630306.0,635491.0,637686.0,641524.0,641235.0,645076.0,650296.0,657072.0,662217.0,665427.0,658971.0,651677.0,648388.0,663277.0,685960.0,707911.0,721221.0,728226.0,730799.0,732692.0,741327.0,753806.0,771531.0,788611.0,801726.0,806296.0,809342.0,813717.0,822139.0,829400.0,840093.0,847221.0,860200.0,874610.0,899615.0,915294.0,916997.0,901497.0,884960.0,873323.0,867760.0,863692.0
394463,3,"Chicago, IL",msa,IL,223557.0,222906.0,223828.0,227870.0,229537.0,230606.0,233537.0,236540.0,237170.0,235608.0,231841.0,230852.0,228312.0,228776.0,230892.0,235194.0,237654.0,237392.0,238904.0,242249.0,246643.0,244133.0,237915.0,235106.0,240614.0,250004.0,259607.0,263546.0,266471.0,265321.0,266422.0,266864.0,268390.0,271588.0,273104.0,273916.0,273671.0,276032.0,278284.0,280496.0,281365.0,283334.0,284917.0,286052.0,288523.0,290606.0,294867.0,295552.0,294147.0,290267.0,286978.0,286537.0
394514,4,"Dallas, TX",msa,TX,259994.0,255068.0,253382.0,253825.0,254207.0,253379.0,253765.0,255328.0,257865.0,261637.0,263823.0,265939.0,265757.0,263618.0,265135.0,265682.0,267140.0,268237.0,270072.0,271262.0,273087.0,271567.0,272070.0,276191.0,284524.0,290041.0,294651.0,299965.0,301250.0,301373.0,304762.0,310955.0,319021.0,328609.0,337039.0,344648.0,346847.0,347769.0,350465.0,353854.0,358412.0,362535.0,368208.0,374926.0,388789.0,403074.0,412033.0,410393.0,404488.0,396660.0,391728.0,387612.0
394692,5,"Houston, TX",msa,TX,221234.0,220423.0,220739.0,221650.0,222757.0,222685.0,223890.0,225662.0,226918.0,229131.0,230273.0,231386.0,230890.0,229853.0,229493.0,231010.0,233286.0,235088.0,236559.0,236505.0,237109.0,233828.0,234784.0,239609.0,248003.0,252455.0,255634.0,259108.0,262882.0,264179.0,267183.0,273352.0,280177.0,287149.0,292269.0,294881.0,295247.0,293356.0,295724.0,300925.0,305699.0,309741.0,314028.0,317881.0,323506.0,329714.0,334657.0,335883.0,330763.0,327636.0,323395.0,320777.0
395209,6,"Washington, DC",msa,VA,385313.0,384524.0,385917.0,386533.0,390466.0,393529.0,396582.0,399776.0,399910.0,397874.0,394602.0,394257.0,395179.0,395966.0,398961.0,405694.0,409301.0,408454.0,409336.0,415819.0,424467.0,419870.0,412633.0,414150.0,425113.0,438023.0,445203.0,448347.0,448334.0,444761.0,439706.0,440967.0,447689.0,460414.0,466828.0,469366.0,468986.0,468584.0,470276.0,470960.0,472114.0,467669.0,467334.0,474732.0,492235.0,506213.0,510907.0,506459.0,499358.0,493013.0,491346.0,490172.0
394856,7,"Miami, FL",msa,FL,263231.0,262430.0,266241.0,270704.0,273075.0,272486.0,271685.0,275989.0,278043.0,277967.0,275445.0,276336.0,278840.0,279946.0,282750.0,286099.0,288772.0,290293.0,291298.0,296721.0,301200.0,302830.0,300710.0,301662.0,307765.0,316472.0,322007.0,324937.0,326582.0,330657.0,336725.0,340252.0,344585.0,344869.0,347503.0,347519.0,350318.0,354288.0,359962.0,364429.0,370375.0,376707.0,385425.0,393928.0,400321.0,408883.0,414382.0,417735.0,415414.0,414642.0,417010.0,419346.0
394974,8,"Philadelphia, PA",msa,PA,228002.0,228787.0,229115.0,230783.0,231621.0,234187.0,233985.0,237101.0,238617.0,240109.0,239345.0,240817.0,242430.0,242813.0,241038.0,242012.0,244437.0,247545.0,249629.0,252147.0,258624.0,259374.0,256542.0,252733.0,255819.0,264841.0,270284.0,274447.0,275632.0,278249.0,278996.0,278387.0,277612.0,276884.0,277649.0,280626.0,286373.0,291562.0,293577.0,293619.0,291891.0,295280.0,296891.0,297994.0,297765.0,304676.0,314746.0,320399.0,319984.0,318704.0,318261.0,317531.0
394347,9,"Atlanta, GA",msa,GA,223259.0,224947.0,228238.0,230876.0,230552.0,230042.0,230821.0,233385.0,234014.0,235732.0,236556.0,238264.0,239563.0,241422.0,243990.0,246819.0,248531.0,249860.0,252009.0,253975.0,256525.0,251721.0,249047.0,250533.0,260727.0,270719.0,278254.0,282210.0,283506.0,284806.0,286905.0,292351.0,298037.0,305031.0,311676.0,317103.0,320599.0,325335.0,332703.0,341909.0,346244.0,347749.0,348726.0,351952.0,357145.0,364820.0,371868.0,375015.0,374332.0,371804.0,368182.0,362949.0
394976,10,"Phoenix, AZ",msa,AZ,264593.0,265362.0,265274.0,266255.0,267164.0,268136.0,268828.0,269269.0,270482.0,272496.0,274353.0,276561.0,278924.0,282084.0,285472.0,287252.0,289188.0,292194.0,296827.0,301600.0,301784.0,299393.0,298892.0,304255.0,313468.0,321692.0,328211.0,332638.0,335028.0,339684.0,346738.0,356347.0,365713.0,376673.0,386790.0,396393.0,403836.0,411748.0,418669.0,425267.0,429852.0,435602.0,442931.0,454843.0,465120.0,475588.0,481041.0,479015.0,469910.0,459116.0,453718.0,446777.0
394404,11,"Boston, MA",msa,MA,435761.0,433069.0,435208.0,435194.0,433690.0,434056.0,438819.0,445021.0,445468.0,447890.0,449109.0,450555.0,447864.0,448530.0,451613.0,452827.0,456216.0,458838.0,466054.0,474828.0,485672.0,485731.0,479571.0,476334.0,485754.0,503516.0,512647.0,514637.0,513310.0,513299.0,521922.0,529683.0,543390.0,552740.0,562246.0,564954.0,565309.0,561994.0,562862.0,567462.0,571588.0,571604.0,570432.0,579606.0,597733.0,613928.0,627009.0,628048.0,624170.0,614054.0,608924.0,608432.0
395057,12,"San Francisco, CA",msa,CA,856490.0,847590.0,853533.0,853577.0,846609.0,833526.0,835941.0,841645.0,853885.0,856261.0,860855.0,850240.0,840587.0,835253.0,848474.0,856706.0,861975.0,856488.0,859221.0,862361.0,858263.0,847380.0,851507.0,876449.0,911614.0,934585.0,936703.0,936944.0,935126.0,944083.0,955158.0,974440.0,1016517.0,1058225.0,1088368.0,1086346.0,1078359.0,1072095.0,1073281.0,1070110.0,1056653.0,1050542.0,1061918.0,1098817.0,1147336.0,1180465.0,1185613.0,1148544.0,1093389.0,1070122.0,1066821.0,1074307.0
395025,13,"Riverside, CA",msa,CA,351048.0,353893.0,353928.0,354108.0,351341.0,351716.0,351770.0,353565.0,354068.0,356450.0,358988.0,361255.0,363821.0,367088.0,370258.0,371979.0,371480.0,372271.0,373520.0,376302.0,375149.0,374705.0,377124.0,385191.0,396501.0,408158.0,417876.0,424686.0,429654.0,432895.0,438178.0,445611.0,456080.0,465980.0,475110.0,483304.0,491092.0,495853.0,501022.0,505737.0,515175.0,523442.0,530088.0,537169.0,547447.0,557085.0,561445.0,554101.0,547253.0,539293.0,536106.0,525238.0
394532,14,"Detroit, MI",msa,MI,177152.0,173720.0,172719.0,172415.0,174418.0,174224.0,175934.0,178111.0,180483.0,183217.0,183743.0,185874.0,184346.0,185168.0,184205.0,185965.0,185684.0,186518.0,186713.0,190427.0,197042.0,195458.0,193502.0,193911.0,199603.0,205543.0,206367.0,210344.0,210887.0,210140.0,207733.0,209714.0,214319.0,220897.0,223557.0,225938.0,226158.0,227489.0,226395.0,226266.0,226325.0,228797.0,232551.0,233656.0,234829.0,237234.0,242328.0,246396.0,244532.0,240473.0,237239.0,234617.0
395078,15,"Seattle, WA",msa,WA,441118.0,436598.0,434573.0,433623.0,433660.0,435492.0,442675.0,449638.0,454748.0,459833.0,460434.0,460462.0,457361.0,458455.0,461525.0,463109.0,470105.0,473783.0,481138.0,485758.0,491779.0,487434.0,490849.0,497129.0,514338.0,528837.0,539655.0,546622.0,543449.0,546410.0,551205.0,571258.0,589639.0,612303.0,623390.0,631762.0,630640.0,628752.0,629949.0,632372.0,637999.0,635321.0,645530.0,665637.0,697450.0,717906.0,718191.0,699913.0,676509.0,664414.0,666395.0,660636.0
394865,16,"Minneapolis, MN",msa,MN,246525.0,246778.0,250655.0,254612.0,256410.0,256900.0,258063.0,262901.0,265053.0,267244.0,266749.0,266541.0,266648.0,266706.0,269332.0,270884.0,272085.0,273202.0,274875.0,279064.0,282764.0,282860.0,280788.0,281050.0,286665.0,293033.0,299165.0,302880.0,305782.0,305183.0,305455.0,307586.0,312201.0,317653.0,321512.0,323950.0,326502.0,329748.0,331945.0,332197.0,330225.0,331856.0,331505.0,333544.0,337016.0,344381.0,351097.0,353973.0,352273.0,350857.0,348177.0,345368.0
395056,17,"San Diego, CA",msa,CA,574034.0,574998.0,571224.0,567448.0,562914.0,569180.0,571757.0,573341.0,570561.0,568842.0,574752.0,574794.0,579150.0,573479.0,576244.0,581927.0,584951.0,590371.0,592052.0,595714.0,593832.0,586537.0,588215.0,600915.0,620868.0,637659.0,643932.0,650032.0,653827.0,656784.0,666980.0,680276.0,697708.0,714124.0,730397.0,740440.0,738559.0,738210.0,743261.0,755798.0,764063.0,770594.0,781980.0,799850.0,821397.0,840077.0,837960.0,824726.0,805607.0,797383.0,794227.0,790690.0
395148,18,"Tampa, FL",msa,FL,206929.0,207599.0,207971.0,210941.0,211282.0,212491.0,212917.0,214464.0,215891.0,216078.0,216939.0,218547.0,220318.0,221935.0,223419.0,224612.0,227160.0,228131.0,230731.0,232046.0,235661.0,235812.0,236131.0,236510.0,241078.0,248089.0,254078.0,258889.0,261872.0,264275.0,266528.0,268052.0,272944.0,277356.0,284140.0,287710.0,292462.0,296146.0,302064.0,308872.0,316582.0,324621.0,333188.0,342169.0,350132.0,359412.0,367356.0,372292.0,370800.0,365373.0,364373.0,362296.0
394530,19,"Denver, CO",msa,CO,399454.0,397864.0,398656.0,398765.0,398885.0,397843.0,398450.0,399717.0,402004.0,406860.0,407638.0,411840.0,412094.0,414098.0,414417.0,417410.0,417410.0,418867.0,420537.0,427863.0,427693.0,426058.0,422162.0,427738.0,437606.0,448181.0,457619.0,464191.0,467092.0,464811.0,466978.0,476811.0,494393.0,512202.0,524812.0,532801.0,537699.0,542383.0,544598.0,547663.0,551297.0,556878.0,564357.0,576124.0,592802.0,606360.0,612264.0,604947.0,597635.0,590973.0,588107.0,584793.0
395121,20,"St. Louis, MO",msa,MO,175969.0,176155.0,176474.0,176701.0,177937.0,180688.0,181622.0,183153.0,182754.0,183954.0,184511.0,185205.0,186168.0,185512.0,187248.0,187750.0,190207.0,191398.0,190520.0,191005.0,191454.0,194871.0,194227.0,195750.0,200430.0,206463.0,209579.0,210024.0,210596.0,210822.0,209340.0,208346.0,207869.0,209425.0,211594.0,215466.0,216858.0,219652.0,219965.0,221812.0,220317.0,218589.0,217329.0,220636.0,224645.0,229041.0,234709.0,238071.0,239702.0,235640.0,235318.0,233600.0
394358,21,"Baltimore, MD",msa,MD,275387.0,276951.0,276640.0,278913.0,279358.0,277607.0,278437.0,278075.0,281272.0,282685.0,284164.0,285104.0,285865.0,289158.0,292098.0,293358.0,294382.0,293041.0,293522.0,295404.0,301830.0,301442.0,295533.0,288677.0,293811.0,302376.0,310196.0,313361.0,311295.0,312042.0,309592.0,310451.0,304853.0,306746.0,311071.0,315023.0,317372.0,318318.0,327124.0,329015.0,328758.0,328451.0,328806.0,333178.0,335693.0,341563.0,347827.0,347559.0,343539.0,340401.0,345748.0,348807.0
394458,22,"Charlotte, NC",msa,NC,225990.0,225998.0,227536.0,228986.0,229266.0,228605.0,227700.0,230536.0,234666.0,238898.0,242099.0,245028.0,244599.0,246776.0,247746.0,250199.0,252515.0,253747.0,257351.0,257650.0,259591.0,253773.0,251971.0,254493.0,265763.0,274967.0,282247.0,286378.0,287406.0,289354.0,292475.0,299034.0,304614.0,311888.0,316713.0,321737.0,325592.0,331696.0,337222.0,343319.0,347625.0,351320.0,354720.0,358165.0,365318.0,375017.0,384409.0,384345.0,379174.0,375076.0,371484.0,368763.0
394943,23,"Orlando, FL",msa,FL,231121.0,231836.0,233368.0,233595.0,236378.0,236706.0,240548.0,240504.0,241451.0,241300.0,243585.0,246792.0,249397.0,251381.0,251654.0,251593.0,253892.0,256343.0,259177.0,259172.0,261826.0,262496.0,261868.0,261516.0,265329.0,269870.0,274237.0,276938.0,279785.0,281550.0,282349.0,284744.0,287050.0,291252.0,297734.0,307172.0,314924.0,320935.0,327010.0,333967.0,340756.0,346187.0,351009.0,359129.0,369564.0,378433.0,385824.0,387458.0,387281.0,383155.0,379891.0,377438.0
395055,24,"San Antonio, TX",msa,TX,214037.0,211949.0,213125.0,212932.0,214122.0,212694.0,213353.0,214720.0,216670.0,218704.0,219652.0,221934.0,222045.0,222888.0,224683.0,223892.0,224382.0,224447.0,226892.0,228921.0,230877.0,231218.0,232106.0,236062.0,240887.0,246654.0,250660.0,255248.0,256998.0,258218.0,259483.0,260308.0,263544.0,267548.0,272488.0,278271.0,283019.0,287289.0,291541.0,295843.0,300395.0,304032.0,305996.0,309170.0,313286.0,320419.0,325614.0,325409.0,322408.0,319763.0,322680.0,320217.0
394998,25,"Portland, OR",msa,OR,384266.0,382201.0,384446.0,383493.0,383343.0,380404.0,382099.0,383582.0,386067.0,386508.0,387141.0,389386.0,389830.0,390953.0,393412.0,396573.0,399148.0,401691.0,403187.0,406083.0,405772.0,403105.0,403554.0,408188.0,417878.0,428042.0,435615.0,440733.0,442245.0,444909.0,451575.0,460032.0,468978.0,477680.0,483946.0,489906.0,495177.0,497939.0,503287.0,504213.0,509144.0,509083.0,512218.0,521480.0,533203.0,543998.0,547631.0,546542.0,540700.0,536057.0,531882.0,529080.0
395045,26,"Sacramento, CA",msa,CA,390109.0,389753.0,389325.0,391347.0,390663.0,391263.0,390986.0,393350.0,398532.0,402799.0,405007.0,405089.0,406697.0,407085.0,405366.0,406736.0,407410.0,410796.0,411875.0,418128.0,419721.0,417380.0,416902.0,425534.0,439432.0,451864.0,460141.0,463778.0,466724.0,468365.0,474873.0,485918.0,497178.0,510816.0,521189.0,530761.0,534144.0,535143.0,535697.0,539787.0,542062.0,547045.0,553905.0,568736.0,577592.0,583345.0,577766.0,573115.0,560957.0,553651.0,544181.0,539942.0
394775,27,"Las Vegas, NV",msa,NV,267714.0,270870.0,274838.0,276608.0,277359.0,277916.0,277984.0,279302.0,279105.0,280499.0,280894.0,282132.0,284367.0,287751.0,289465.0,289244.0,288333.0,288692.0,292977.0,295736.0,296590.0,295362.0,296889.0,300675.0,302779.0,304237.0,307993.0,313184.0,316871.0,319175.0,321925.0,327579.0,333514.0,342033.0,349360.0,358844.0,363885.0,369197.0,371976.0,377495.0,384362.0,393550.0,405841.0,416277.0,427828.0,432718.0,433931.0,427812.0,419836.0,415314.0,411654.0,404897.0
394982,28,"Pittsburgh, PA",msa,PA,162452.0,162382.0,160551.0,160131.0,160691.0,161666.0,161713.0,161945.0,162021.0,163269.0,164622.0,167491.0,170241.0,170057.0,170152.0,169407.0,170360.0,170042.0,169494.0,171685.0,176891.0,181390.0,179819.0,179836.0,181119.0,187434.0,189360.0,190303.0,187508.0,186546.0,187376.0,191279.0,193800.0,196308.0,199349.0,202740.0,203142.0,202290.0,202814.0,204518.0,205535.0,204525.0,203901.0,203230.0,205383.0,208794.0,212758.0,215503.0,214659.0,211850.0,210478.0,208727.0
394355,29,"Austin, TX",msa,TX,312449.0,308917.0,310104.0,309227.0,311336.0,310902.0,306789.0,307982.0,311701.0,321141.0,325279.0,325508.0,323100.0,320247.0,324337.0,325756.0,328047.0,326587.0,329847.0,333566.0,334925.0,332165.0,330847.0,339821.0,349284.0,357989.0,365003.0,372131.0,377852.0,380457.0,387861.0,403145.0,431964.0,454059.0,470780.0,476434.0,479454.0,474335.0,467029.0,470658.0,475050.0,486337.0,495304.0,514493.0,533447.0,553786.0,556021.0,545215.0,525833.0,512523.0,504926.0,496342.0
394466,30,"Cincinnati, OH",msa,OH,168665.0,168440.0,168736.0,170448.0,169728.0,169792.0,170317.0,173231.0,176662.0,177812.0,178705.0,177551.0,177502.0,178713.0,179680.0,180740.0,182263.0,182270.0,183264.0,185871.0,190797.0,189095.0,187406.0,187095.0,193016.0,196729.0,200397.0,203553.0,205431.0,202855.0,200595.0,198411.0,204010.0,207102.0,216631.0,219248.0,225478.0,225822.0,228870.0,229991.0,232301.0,232844.0,232831.0,232714.0,234978.0,239529.0,243007.0,245914.0,242098.0,242966.0,242250.0,244613.0
394735,31,"Kansas City, MO",msa,MO,201006.0,200587.0,201065.0,203965.0,205615.0,207240.0,207477.0,211405.0,214167.0,217968.0,218910.0,218673.0,218295.0,217007.0,215310.0,215190.0,218278.0,222216.0,223879.0,227749.0,229675.0,230686.0,229083.0,231463.0,236851.0,243439.0,248247.0,251050.0,249150.0,249606.0,251983.0,255404.0,256556.0,257464.0,257579.0,259980.0,259561.0,262471.0,263297.0,265606.0,267654.0,266607.0,268936.0,272441.0,278165.0,286226.0,292087.0,294786.0,293491.0,290917.0,291211.0,287171.0
394492,32,"Columbus, OH",msa,OH,188505.0,186364.0,186136.0,186966.0,186285.0,185555.0,187776.0,190476.0,194456.0,197717.0,200650.0,201347.0,198535.0,197152.0,195202.0,195998.0,195532.0,199379.0,202041.0,207532.0,210434.0,211256.0,207620.0,209684.0,214818.0,220689.0,222939.0,224386.0,227491.0,227128.0,222880.0,222481.0,226920.0,235924.0,242115.0,245179.0,250473.0,252573.0,253739.0,252068.0,254695.0,256181.0,259457.0,260318.0,264904.0,272515.0,281604.0,286294.0,284057.0,280143.0,278395.0,279219.0
394705,33,"Indianapolis, IN",msa,IN,174525.0,173040.0,173054.0,175019.0,176082.0,177391.0,177464.0,179094.0,179383.0,181432.0,183142.0,185931.0,187688.0,186881.0,188263.0,186751.0,187104.0,185548.0,188084.0,191707.0,195745.0,198652.0,198997.0,201100.0,205036.0,211910.0,215708.0,217154.0,215643.0,215294.0,215260.0,215259.0,218439.0,223741.0,231330.0,236291.0,238838.0,239610.0,243406.0,245263.0,247910.0,245512.0,244190.0,246080.0,250358.0,258608.0,264771.0,270865.0,269459.0,267435.0,264944.0,261467.0
394475,34,"Cleveland, OH",msa,OH,141616.0,143082.0,142759.0,142765.0,141639.0,145233.0,146297.0,148930.0,148302.0,150843.0,152071.0,153762.0,152869.0,151501.0,151202.0,151651.0,151944.0,153804.0,156161.0,159118.0,161249.0,161203.0,159750.0,159239.0,161944.0,166805.0,170250.0,170700.0,172503.0,171789.0,172438.0,170653.0,170471.0,171695.0,173883.0,178295.0,182644.0,182322.0,182047.0,181600.0,183407.0,184249.0,184344.0,187291.0,188999.0,192999.0,197171.0,200498.0,201629.0,199465.0,197223.0,193000.0
395059,35,"San Jose, CA",msa,CA,1138597.0,1121328.0,1134226.0,1105149.0,1081578.0,1059450.0,1059994.0,1074323.0,1071578.0,1081518.0,1088799.0,1093877.0,1073059.0,1055663.0,1049220.0,1064520.0,1068851.0,1058852.0,1073707.0,1084052.0,1109412.0,1101721.0,1103288.0,1111411.0,1130446.0,1150661.0,1174549.0,1181278.0,1187850.0,1192583.0,1198760.0,1219189.0,1235339.0,1257517.0,1277499.0,1289681.0,1306571.0,1308438.0,1320833.0,1336472.0,1356438.0,1357427.0,1374894.0,1410032.0,1462619.0,1476902.0,1459579.0,1420435.0,1386998.0,1363741.0,1349804.0,1338757.0
394902,36,"Nashville, TN",msa,TN,261298.0,257395.0,258481.0,258851.0,262818.0,263401.0,263966.0,265895.0,268309.0,272608.0,276808.0,279572.0,281439.0,281239.0,282945.0,284577.0,288201.0,288610.0,287950.0,288283.0,291532.0,290580.0,288425.0,292674.0,300339.0,307778.0,312706.0,315817.0,318132.0,316820.0,318888.0,322607.0,329535.0,336942.0,346517.0,357899.0,365959.0,372656.0,381715.0,388323.0,395649.0,396976.0,402356.0,410471.0,423860.0,438069.0,442662.0,441983.0,433018.0,428965.0,422820.0,416392.0
395194,37,"Virginia Beach, VA",msa,VA,231587.0,230903.0,234365.0,237658.0,236606.0,232667.0,233224.0,234844.0,239322.0,240900.0,241593.0,242700.0,242982.0,245494.0,244310.0,243725.0,243431.0,244267.0,245910.0,249053.0,250118.0,252977.0,250679.0,255048.0,256859.0,265229.0,268483.0,273425.0,274956.0,274829.0,271799.0,271231.0,273444.0,277241.0,279889.0,281537.0,282938.0,283639.0,284764.0,285974.0,287299.0,289069.0,289740.0,292235.0,296985.0,304969.0,307388.0,306343.0,301707.0,300486.0,300628.0,300479.0
395005,38,"Providence, RI",msa,RI,266858.0,266946.0,268660.0,270346.0,270899.0,268319.0,267553.0,269464.0,275699.0,281626.0,283187.0,284396.0,284640.0,287573.0,287889.0,288939.0,288730.0,290962.0,291172.0,296104.0,301077.0,302861.0,298498.0,297249.0,305897.0,316826.0,325145.0,327319.0,329520.0,329348.0,330352.0,330632.0,336810.0,341788.0,348801.0,350570.0,357932.0,363138.0,368630.0,367465.0,368892.0,368586.0,372931.0,373068.0,377704.0,385340.0,392667.0,395681.0,391971.0,391462.0,392966.0,393633.0
394714,39,"Jacksonville, FL",msa,FL,221337.0,220026.0,221054.0,223797.0,224827.0,224365.0,223885.0,225415.0,226886.0,226354.0,224467.0,228419.0,231545.0,236950.0,237057.0,236843.0,234880.0,236035.0,238532.0,241046.0,242323.0,240122.0,238987.0,241955.0,248333.0,257335.0,261627.0,267842.0,269151.0,269604.0,270934.0,274709.0,283374.0,288384.0,292835.0,294090.0,298790.0,305637.0,313677.0,318728.0,323376.0,324097.0,326659.0,334201.0,342648.0,350350.0,353813.0,359159.0,361837.0,358397.0,355350.0,350861.0
394862,40,"Milwaukee, WI",msa,WI,214490.0,213021.0,210822.0,214451.0,214384.0,215213.0,211952.0,215378.0,221393.0,228383.0,229459.0,226398.0,224447.0,227078.0,227033.0,227257.0,225367.0,228545.0,229466.0,232355.0,232588.0,234648.0,231006.0,231734.0,233435.0,235430.0,229884.0,223932.0,220301.0,223180.0,227212.0,231034.0,233057.0,234787.0,238501.0,242888.0,241949.0,239928.0,236105.0,234451.0,231969.0,230237.0,231344.0,233580.0,236453.0,239128.0,240919.0,241396.0,238729.0,240274.0,241953.0,245703.0
394935,41,"Oklahoma City, OK",msa,OK,159837.0,162747.0,165859.0,167302.0,167172.0,167746.0,170718.0,173319.0,175320.0,174039.0,177018.0,175771.0,178934.0,177677.0,179649.0,180851.0,182727.0,182109.0,182425.0,183398.0,186778.0,187364.0,187567.0,188998.0,194776.0,199402.0,202367.0,202085.0,201330.0,200355.0,201003.0,202901.0,206554.0,208015.0,210695.0,212375.0,212566.0,212544.0,213773.0,217117.0,218474.0,219243.0,219918.0,223804.0,226596.0,231499.0,232533.0,232942.0,232955.0,233354.0,237005.0,239022.0
395012,42,"Raleigh, NC",msa,NC,258904.0,258580.0,256732.0,259508.0,258298.0,259644.0,259661.0,260991.0,264521.0,266167.0,268860.0,271240.0,274018.0,274564.0,276308.0,275623.0,278104.0,277041.0,281056.0,280919.0,285138.0,282554.0,280821.0,281870.0,289126.0,297692.0,304654.0,310112.0,314088.0,315969.0,318139.0,320101.0,326620.0,335075.0,348958.0,358580.0,365864.0,370410.0,377409.0,384733.0,387805.0,391868.0,394239.0,401027.0,409968.0,420118.0,429734.0,432244.0,429526.0,418792.0,413150.0,409126.0
394849,43,"Memphis, TN",msa,TN,170437.0,168951.0,168282.0,169294.0,171162.0,170815.0,174250.0,174215.0,175908.0,177611.0,181741.0,185672.0,185446.0,183181.0,179289.0,179497.0,182783.0,186196.0,189852.0,191185.0,195601.0,196013.0,196564.0,197161.0,201862.0,208900.0,215413.0,218594.0,218036.0,215156.0,213432.0,215118.0,217247.0,220041.0,224636.0,228817.0,234229.0,234541.0,240695.0,245256.0,249473.0,246732.0,244165.0,244177.0,247152.0,251306.0,256489.0,258570.0,259653.0,258458.0,256766.0,252741.0
395022,44,"Richmond, VA",msa,VA,231035.0,231875.0,231999.0,234313.0,232659.0,233694.0,234667.0,238925.0,242685.0,244352.0,244686.0,243899.0,245158.0,247208.0,249373.0,249927.0,251262.0,250490.0,251999.0,251541.0,255103.0,256099.0,255146.0,255248.0,256716.0,266529.0,274644.0,280838.0,280719.0,277934.0,280755.0,280939.0,283781.0,283569.0,288004.0,292109.0,296626.0,301135.0,303647.0,305729.0,305013.0,307382.0,309257.0,316839.0,324685.0,333889.0,337319.0,337939.0,336769.0,335135.0,334748.0,335354.0
394910,45,"New Orleans, LA",msa,LA,198281.0,195821.0,194020.0,192304.0,193833.0,195226.0,199324.0,199789.0,200300.0,199082.0,202630.0,205579.0,207819.0,205319.0,203977.0,204736.0,203850.0,205679.0,204847.0,208028.0,211024.0,210511.0,212458.0,213014.0,219723.0,222473.0,225912.0,227314.0,228325.0,227436.0,228096.0,233391.0,241664.0,245344.0,250271.0,249318.0,251942.0,256985.0,258953.0,259073.0,252971.0,257609.0,264525.0,269081.0,271849.0,276312.0,281065.0,275171.0,266701.0,260573.0,262919.0,265169.0
394807,46,"Louisville, KY",msa,KY,177695.0,174899.0,173508.0,174479.0,179044.0,179875.0,182107.0,180724.0,180607.0,181199.0,184154.0,188727.0,188887.0,187828.0,186929.0,185390.0,186237.0,184511.0,188489.0,189970.0,194055.0,192914.0,194406.0,199661.0,206655.0,209615.0,210763.0,212492.0,210917.0,209841.0,207978.0,211521.0,213715.0,215313.0,216545.0,219790.0,222382.0,224393.0,227121.0,228305.0,229621.0,227171.0,227397.0,227342.0,232942.0,238306.0,242762.0,242833.0,242548.0,241942.0,245320.0,244290.0
395053,47,"Salt Lake City, UT",msa,UT,308580.0,309682.0,313426.0,315657.0,313639.0,313840.0,317716.0,321052.0,322965.0,325003.0,329794.0,333648.0,334057.0,337233.0,335907.0,339318.0,340729.0,344388.0,349624.0,353182.0,355150.0,350962.0,351540.0,355805.0,364364.0,372350.0,377487.0,382732.0,389967.0,396358.0,407916.0,416443.0,430462.0,439581.0,450782.0,460062.0,467167.0,474376.0,478253.0,485391.0,485459.0,491528.0,501351.0,517471.0,533169.0,542433.0,543866.0,533806.0,526057.0,522449.0,522239.0,511801.0
